TID,DEPARTMENT,CATEGORY,SUBCATEGORY,SORT_BY,RANK_SALES_CATEGORY,PRODUCT_URL,SKU,SKU_VARIANT,PRODUCT_NAME,BRAND,GENDER,PRICE_RETAIL,PRICE_CURRENT,RETAIL_PRICE_RAW,CURRENT_PRICE_RAW,REVIEW_RATING,REVIEW_COUNT,PROMOTION,AVAILABILITY,INVENTORY_WARNING,COLOR,COLOR_CODE,RunID,RunDate,InsertUpdateTime
142454567,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/skechers-twinkle-sparks-light-up-sneaker-walker-toddler/6449586,6449586,NULL,"Twinkle Sparks Light-Up Sneaker",SKECHERS,Kids,45.00,45.00,NULL,NULL,4.8,9,NULL,90,NULL,"WHITE MULTI",199,61275,"2023-05-28 07:35:57","2023-05-28 07:37:20"
142454568,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/billabong-stack-wave-long-sleeve-rashguard-toddler-little-boy/5425412,5425412,NULL,"Stack Wave Long Sleeve Rashguard",Billabong,Kids,31.95,31.95,NULL,NULL,0.0,0,NULL,634,NULL,BLACK,001,61275,"2023-05-28 07:35:57","2023-05-28 07:37:20"
142454569,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/twi-lites-2-0-light-up-low-top-sneaker-toddler-little-kid/7165170,7165170,NULL,"Twi-Lites 2.0 Light-Up Low-Top Sneaker",SKECHERS,Kids,60.00,45.00,NULL,NULL,5.0,1,"25% off",42,NULL,"WHITE/ MULTI",199,61275,"2023-05-28 07:35:57","2023-05-28 07:37:20"
142454570,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-flight-mvp-fleece-sweat-shorts-big-kid/7300907,7300907,NULL,"Kids' Flight MVP Fleece Sweat Shorts",Jordan,Kids,40.00,40.00,NULL,NULL,0.0,0,NULL,57,NULL,BLACK,019,61275,"2023-05-28 07:35:57","2023-05-28 07:37:20"
142454571,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-dri-fit-athletics-training-tee-big-kid/7169159,7169159,NULL,"Kids' Dri-FIT Athletics Training Tee",Nike,Kids,38.00,38.00,NULL,NULL,0.0,0,NULL,3018,NULL,"SMOKE GREY/ HTR/ WHITE",077,61275,"2023-05-28 07:35:57","2023-05-28 07:37:20"
142454572,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/kids-air-jordan-11-cmft-low-sneaker-big-kid/7172085,7172085,NULL,"Kids' Air Jordan 11 CMFT Low Sneaker",Nike,Kids,95.00,95.00,NULL,NULL,0.0,0,NULL,76,NULL,"WHITE/ BLACK",100,61275,"2023-05-28 07:35:57","2023-05-28 07:37:20"
142454573,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/nike-air-max-270-sneaker-toddler-little-kid/7045291,7045291,NULL,"Air Max 270 Sneaker",Nike,Kids,110.00,110.00,NULL,NULL,5.0,3,NULL,55,NULL,"WHITE/ BLACK/ ROYAL/ PINK",100,61275,"2023-05-28 07:35:57","2023-05-28 07:37:20"
142454574,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/nike-air-max-sc-sneaker-big-kid/6023694,6023694,NULL,"Air Max SC Sneaker",Nike,Kids,80.00,80.00,NULL,NULL,4.6,43,NULL,2533,NULL,"BLACK/ WHITE",002,61275,"2023-05-28 07:35:57","2023-05-28 07:37:20"
142454575,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/nike-sportswear-kids-toss-swoosh-logos-graphic-tee-shorts-set-toddler/5928203,5928203,NULL,"Sportswear Kids' Toss Swoosh Logos Graphic Tee & Shorts Set",Nike,Kids,44.00,44.00,NULL,NULL,4.9,18,NULL,195,NULL,"CARBON HEATHER",048,61275,"2023-05-28 07:35:57","2023-05-28 07:37:20"
142454576,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/oneill-kids-hyperfreak-mysto-swim-trunks-big-kid/7322955,7322955,NULL,"Kids' Hyperfreak Mysto Swim Trunks",O'Neill,Kids,45.00,45.00,NULL,NULL,0.0,0,NULL,543,NULL,WHITE,100,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454577,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/teva-kids-hurricane-xlt-2-sandal-big-kid/5854085,5854085,NULL,"Kids' Hurricane XLT 2 Sandal",Teva,Kids,45.00,45.00,NULL,NULL,4.5,86,NULL,210,NULL,"RAINBOW/ BLACK",002,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454578,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/nike-kids-sportswear-club-joggers-toddler-little-kid/7011979,7011979,NULL,"Kids' Sportswear Club Joggers",Nike,Kids,44.00,44.00,NULL,NULL,0.0,0,NULL,120,NULL,BLACK,019,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454579,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/jordan-sneaker-baby-walker-toddler-little-kid/6777899,6777899,NULL,"Jordan Sneaker",Footmates,Kids,54.95,54.95,NULL,NULL,0.0,0,NULL,15445,NULL,NAVY,410,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454580,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-essentials-crewneck-sweatshirt-big-kid/7008844,7008844,NULL,"Kids' Essentials Crewneck Sweatshirt",adidas,Kids,38.00,38.00,NULL,NULL,4.8,5,NULL,191,NULL,"CLAY STRATA",230,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454581,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/kids-ultra-flex-3-0-washable-slip-on-sneaker-toddler-little-kid-big-kid/7195564,7195564,NULL,"Kids' Ultra Flex 3.0 Washable Slip-On Sneaker",SKECHERS,Kids,55.00,55.00,NULL,NULL,0.0,0,NULL,1733,NULL,,060,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454582,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/nike-kids-sportswear-fleece-graphic-sweatshirt-little-kid-big-kid/7047225,7047225,NULL,"Kids' Sportswear Fleece Graphic Sweatshirt",Nike,Kids,58.00,58.00,NULL,NULL,0.0,0,NULL,712,NULL,"CARGO KHAKI",325,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454583,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-relaxed-sweatpants-toddler-little-kid-big-kid/7082250,7082250,NULL,"Kid's Relaxed Sweatpants","Fear of God Essentials",Kids,65.00,65.00,NULL,NULL,5.0,1,NULL,1,NULL,"LIGHT OATMEAL",270,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454584,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/nike-sportswear-kids-embroidered-logo-hoodie-little-boy-big-boy/6689801,6689801,NULL,"Sportswear Kids' Embroidered Logo Hoodie",Nike,Kids,45.00,45.00,NULL,NULL,3.6,7,NULL,2939,NULL,"CARBON HEATHER/WHITE",091,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454585,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/kids-57-40-sneaker-toddler-little-kid/7053527,7053527,NULL,"Kids' 57/40 Sneaker","New Balance",Kids,64.99,64.99,NULL,NULL,0.0,0,NULL,301,NULL,"GREY MATTER",050,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454586,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-antora-waterproof-rain-jacket-big-kid/7013530,7013530,NULL,"Kids' Antora Waterproof Rain Jacket","The North Face",Kids,90.00,90.00,NULL,NULL,4.8,27,NULL,442,NULL,"LED YELLOW",730,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454587,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/cole-haan-grandpro-crew-waterproof-golf-sneaker-men/7322327,7322327,NULL,"GrandPro Crew Waterproof Golf Sneaker","Cole Haan",Men,160.00,160.00,NULL,NULL,4.2,5,"43% off",2,NULL,"WHITE/ AVENTURINE",100,61273,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454588,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/nike-golf-dri-fit-victory-quarter-zip-golf-pullover/6266972,6266972,NULL,"Dri-FIT Victory Quarter Zip Golf Pullover","Nike Golf",Men,80.00,80.00,NULL,NULL,5.0,2,NULL,11,NULL,"BLACK/ PURE/ BLACK/ WHITE",010,61273,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454589,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/logo-script-baseball-cap/7348514,7348514,NULL,"Logo Script Baseball Cap","Bad Birdie",Men,36.00,36.00,NULL,NULL,0.0,0,NULL,55,NULL,"LIGHT BLUE/ WHITE EMBROIDERY",450,61273,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454590,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/the-north-face-kids-moondoggy-water-repellent-down-jacket-toddler-little-boy/5522932,5522932,NULL,"Kids' Moondoggy Water Repellent Down Jacket","The North Face",Kids,109.00,109.00,NULL,NULL,4.6,134,NULL,94,NULL,"TNF BLUE",401,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454591,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/kids-574-sneaker-big-kid/7053471,7053471,NULL,"Kids' 574 Sneaker","New Balance",Kids,69.99,69.99,NULL,NULL,5.0,1,NULL,1012,NULL,NAVY,428,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454592,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-amphibious-long-sleeve-two-piece-rashguard-swimsuit-toddler-little-kid/7359348,7359348,NULL,"Kids' Amphibious Long Sleeve Two-Piece Rashguard Swimsuit","The North Face",Kids,65.00,65.00,NULL,NULL,4.8,4,NULL,209,NULL,"DEEP GRASS GREEN MNTN PNRMA",310,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454593,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/nike-air-max-90-sneaker-baby-walker-toddler-little-kid-big-kid/7319427,7319427,NULL,"Air Max 90 Sneaker",Nike,Kids,80.00,80.00,NULL,NULL,3.9,105,NULL,259,NULL,"SUMMIT WHITE/ ORANGE/ NAVY",125,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454594,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-dna-jordan-mesh-tank-shorts-set-little-kid/7317841,7317841,NULL,"Kids' DNA Jordan Mesh Tank & Shorts Set",Nike,Kids,40.00,40.00,NULL,NULL,4.9,24,NULL,18,NULL,BLACK,019,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454595,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/air-max-270-sneaker-big-kid/7045261,7045261,NULL,"Air Max 270 Sneaker",Nike,Kids,135.00,135.00,NULL,NULL,0.0,0,NULL,98,NULL,"WHITE/ BLACK/ ROYAL/ WHITE",100,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454596,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-hyperfreak-heat-solid-board-shorts-big-kid/7282406,7282406,NULL,"Kids' Hyperfreak Heat Solid Board Shorts",O'Neill,Kids,39.50,39.50,NULL,NULL,0.0,0,NULL,433,NULL,"AQUA WASH",440,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454597,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/nike-kids-dri-fit-multi-shorts-big-kid/7047213,7047213,NULL,"Kids' Dri-FIT Multi+ Shorts",Nike,Kids,25.00,25.00,NULL,NULL,5.0,1,NULL,82,NULL,"BALTIC BLUE/ WHITE",416,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454598,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/saucony-flash-glow-2-0-a-c-light-up-sneaker-toddler-little-kid/5849160,5849160,NULL,"Flash Glow 2.0 A/C Light-Up Sneaker",Saucony,Kids,54.95,27.48,NULL,NULL,2.7,15,"49% off",4,NULL,BLACK,001,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454599,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-rekive-lifestyle-tricot-track-pants-big-kid/7361316,7361316,NULL,"Kids' Rekive Lifestyle Tricot Track Pants",adidas,Kids,40.00,40.00,NULL,NULL,5.0,2,NULL,150,NULL,"NIGHT INDIGO",402,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454600,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/sorel-whitney-ii-short-waterproof-insulated-boot-toddler-little-kid-big-kid/5565792,5565792,NULL,"Whitney™ II Short Waterproof Insulated Boot",SOREL,Kids,80.00,40.00,NULL,NULL,4.0,101,"50% off",4,NULL,"BLACK/ BLACK",005,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454601,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-adicolor-lifestyle-bike-shorts-little-kid-big-kid/7464100,7464100,NULL,"Kids' Adicolor Lifestyle Bike Shorts",adidas,Kids,28.00,28.00,NULL,NULL,5.0,1,NULL,1849,NULL,"BLACK/ WHITE",001,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454602,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/merrell-snow-crush-3-0-waterproof-snow-boot-baby-walker-toddler/7122420,7122420,NULL,"Snow Crush 3.0 Waterproof Snow Boot",Merrell,Kids,59.95,35.99,NULL,NULL,4.0,8,"39% off",8,NULL,"NAVY/ GREEN",410,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454603,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-dna-jordan-mesh-tank-shorts-set-toddler/7317840,7317840,NULL,"Kids' DNA Jordan Mesh Tank & Shorts Set",Nike,Kids,40.00,40.00,NULL,NULL,4.9,24,NULL,11,NULL,BLACK,019,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454604,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/saucony-jazz-lite-2-0-sneaker-baby-walker-toddler/5856456,5856456,NULL,"Jazz Lite 2.0 Sneaker",Saucony,Kids,41.95,41.95,NULL,NULL,4.4,10,NULL,42,NULL,"BLUE/ GREEN",400,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454605,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-sunday-og-board-shorts-toddler-little-kid/7276552,7276552,NULL,"Kids' Sunday OG Board Shorts",Billabong,Kids,39.95,39.95,NULL,NULL,0.0,0,NULL,101,NULL,MINTY,334,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454606,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/saucony-flash-a-c-2-0-sneaker-toddler-little-kid/6152030,6152030,NULL,"Flash A/C 2.0 Sneaker",Saucony,Kids,49.95,24.98,NULL,NULL,4.6,16,"49% off",117,NULL,"NAVY CAMO",400,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454607,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/nike-kids-air-force-1-crib-shoe-baby/6871682,6871682,NULL,"Kids' Air Force 1 Crib Shoe",Nike,Kids,45.00,45.00,NULL,NULL,5.0,1,NULL,6099,NULL,"WHITE/ BLACK",102,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454608,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-pride-gender-inclusive-iridescent-nylon-shorts-big-kid/6550436,6550436,NULL,"Kids' Pride Gender Inclusive Iridescent Nylon Shorts","BP. Be Proud",Kids,35.00,12.97,NULL,NULL,0.0,0,"62% off",142,NULL,"MULTI IRIDESCENT",100,61275,"2023-05-28 07:35:57","2023-05-28 07:37:21"
142454609,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-pride-gender-inclusive-iridescent-nylon-shorts-little-kid-big-kid/6550349,6550349,NULL,"Kids' Pride Gender Inclusive Iridescent Nylon Shorts","BP. Be Proud",Kids,35.00,12.97,NULL,NULL,0.0,0,"62% off",55,NULL,"BLUE MULTI IRIDESCENT",420,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454610,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/nike-kids-sport-training-pants-big-boy/5447729,5447729,NULL,"Kids' Sport Training Pants",Nike,Kids,35.00,35.00,NULL,NULL,4.5,13,NULL,12,NULL,"BLACK/ WHITE",010,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454611,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/adidas-superstar-sneaker-big-kid/5836108,5836108,NULL,"Superstar Sneaker",adidas,Kids,75.00,45.00,NULL,NULL,4.8,128,"40% off",3,NULL,"WHITE/ WHITE/ WHITE",100,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454612,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/adidas-superstar-crib-sneaker-baby/5383961,5383961,NULL,"Superstar Crib Sneaker",adidas,Kids,50.00,50.00,NULL,NULL,4.9,157,NULL,13,NULL,WHITE/IRIDESCENT,100,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454613,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/the-north-face-kids-glacier-full-zip-hoodie-toddler-little-kid/7065081,7065081,NULL,"Kids' Glacier Full Zip Hoodie","The North Face",Kids,50.00,50.00,NULL,NULL,4.9,275,NULL,55,NULL,"DEEP GRASS GREEN MNTN PANORAMA",310,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454614,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/kids-stan-smith-sneaker-big-kid/5736996,5736996,NULL,"Kids' Stan Smith Sneaker",adidas,Kids,75.00,45.00,NULL,NULL,4.8,164,"40% off",2,NULL,WHITE/SILVER,100,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454615,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/rvca-kids-yogger-camo-stretch-shorts-big-boy/6017678,6017678,NULL,"Kids' Yogger Camo Stretch Shorts",RVCA,Kids,46.00,46.00,NULL,NULL,5.0,1,NULL,5,NULL,"BLACK/ WHITE",003,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454616,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/see-kai-run-gilman-waterproof-snow-boot-baby-walker-toddler-little-kid/7115609,7115609,NULL,"Gilman Waterproof Snow Boot","See Kai Run",Kids,80.00,48.00,NULL,NULL,0.0,0,"40% off",14,NULL,"HUNGRY CATERPILLAR",020,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454617,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/nike-kids-sportswear-club-athletic-shorts-big-boy/6490695,6490695,NULL,"Kids' Sportswear Club Athletic Shorts",Nike,Kids,30.00,30.00,NULL,NULL,5.0,2,NULL,12,NULL,"CARBON HEATHER/ SMOKE GREY",091,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454618,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/adidas-superstar-sneaker-toddler-little-kid/5977053,5977053,NULL,"Superstar Sneaker",adidas,Kids,65.00,42.25,NULL,NULL,4.8,80,"35% off",3,NULL,"WHITE/ CORE BLACK",100,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454619,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-dri-fit-interlock-muscle-tank-toddler/7426180,7426180,NULL,"Kids' Dri-FIT Interlock Muscle Tank",Nike,Kids,20.00,20.00,NULL,NULL,0.0,0,NULL,46,NULL,"LIGHT LEMON TWIST",330,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454620,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/adidas-stan-smith-low-top-sneaker-toddler-little-kid-big-kid/7064091,7064091,NULL,"Stan Smith Low Top Sneaker",adidas,Kids,75.00,52.50,NULL,NULL,4.8,248,"30% off",3,NULL,"WHITE/ WHITE",104,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454621,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/nike-sportswear-kids-tech-fleece-sweat-shorts/5677941,5677941,NULL,"Sportswear Kids' Tech Fleece Sweat Shorts",Nike,Kids,60.00,60.00,NULL,NULL,5.0,1,NULL,3328,NULL,"BLACK/ BLACK",010,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454622,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/merrell-kids-snow-bank-3-0-waterproof-boot/7122416,7122416,NULL,"Kids' Snow Bank 3.0 Waterproof Boot",Merrell,Kids,74.95,44.99,NULL,NULL,4.1,37,"39% off",15,NULL,"ULTRA VIOLET/ GREY",500,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454623,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-sportswear-tech-fleece-joggers-big-kid/7046651,7046651,NULL,"Kids' Sportswear Tech Fleece Joggers",Nike,Kids,85.00,59.50,NULL,NULL,2.0,1,"30% off",1,NULL,"BLACK/ WHITE",010,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454624,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/sorel-out-n-about-classic-waterproof-boot-little-kid-big-kid/6535426,6535426,NULL,"Out 'N About Classic Waterproof Boot",SOREL,Kids,75.00,49.99,NULL,NULL,4.3,60,"33% off",2,NULL,"VAPOR/ PULSE",608,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454625,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-mj-flight-mvp-basketball-shorts-big-kid/7337116,7337116,NULL,"Kids' MJ Flight MVP Basketball Shorts",Jordan,Kids,45.00,45.00,NULL,NULL,0.0,0,NULL,322,NULL,"OFF NOIR",001,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454626,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/nike-air-max-intrlk-lite-sneaker-baby-walker-toddler/6685183,6685183,NULL,"Air Max INTRLK Lite Sneaker",Nike,Kids,50.00,50.00,NULL,NULL,5.0,2,NULL,75,NULL,"BLACK/ ANTHRACITE/ GREY/ WHITE",002,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454627,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/adidas-kids-adicolor-next-trefoil-logo-fleece-hoodie-big-kid/7008846,7008846,NULL,"Kids' Adicolor Next Trefoil Logo Fleece Hoodie",adidas,Kids,45.00,45.00,NULL,NULL,5.0,1,NULL,318,NULL,"SEMI LUCID BLUE/ BLUE FUSION",420,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454628,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-volley-swim-trunks-little-kid-big-kid/7353423,7353423,NULL,"Kids' Volley Swim Trunks",Nike,Kids,44.00,44.00,NULL,NULL,0.0,0,NULL,187,NULL,BLACK,001,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454629,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/kids-swift-run-22-sneaker-big-kid/6454387,6454387,NULL,"Kids' Swift Run 22 Sneaker",adidas,Kids,70.00,70.00,NULL,NULL,4.5,220,"40% off",1,NULL,"WHITE/ BLACK/ GREY",100,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454630,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/kids-longline-rugby-shirt-toddler-little-kid-big-kid/7333290,7333290,NULL,"Kids' Longline Rugby Shirt","Fear of God Essentials",Kids,90.00,90.00,NULL,NULL,0.0,0,NULL,56,NULL,SEAL,250,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454631,Activewear,"Kids' Active Shoes","Girls' Athletic Shoes",NULL,NULL,https://www.nordstrom.com/s/adidas-nmd-r1-sneaker-baby-walker-toddler-little-kid-big-kid/4324454,4324454,NULL,"NMD R1 Sneaker",adidas,Kids,80.00,60.00,NULL,NULL,4.7,4779,"25% off",31,NULL,"CORE BLACK/ WHITE MULTI",008,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454632,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/fear-of-god-kids-longline-rugby-shirt-toddler-little-kid-big-kid/7333306,7333306,NULL,"Kids' Longline Rugby Shirt","Fear of God Essentials",Kids,90.00,90.00,NULL,NULL,0.0,0,NULL,121,NULL,SYCAMORE,355,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
142454633,Activewear,"Kids' Activewear","Boys' Activewear",NULL,NULL,https://www.nordstrom.com/s/the-north-face-kids-moondoggy-water-repellent-550-fill-power-down-jacket-big-boy/5532316,5532316,NULL,"Kids' Moondoggy Water Repellent 550 Fill Power Down Jacket","The North Face",Kids,149.00,149.00,NULL,NULL,4.7,122,NULL,2,NULL,"TNF BLUE",401,61275,"2023-05-28 07:35:57","2023-05-28 07:37:22"
